planned_run_cell_id,dataset_id,budget_id,budget_short,role_id,condition_id,condition_short,model_repeat_index,source_partition,resolved_branch,metric_path,BACC,F1_MACRO,ACC,ROC_AUC
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,SSL,A4-C3-MULTI-PROB-AVG,C3,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01.json,0.5520833333333333,0.5387308642588431,0.5520833333333334,0.58203125
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,SSL,A4-C3-MULTI-PROB-AVG,C3,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02.json,0.53125,0.5257553395216081,0.53125,0.5441743827160495
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C3-MULTI-PROB-AVG,C3,0,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,0.5208333333333333,0.5196983612896988,0.5208333333333334,0.543016975308642
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C3-MULTI-PROB-AVG,C3,1,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,0.5243055555555556,0.524024368176609,0.5243055555555556,0.5611014660493827
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C3-MULTI-PROB-AVG,C3,2,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,0.5520833333333334,0.5520779330383516,0.5520833333333334,0.5770158179012346
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,SSL,A4-C3-MULTI-PROB-AVG,C3,0,REUSED_PREDECESSOR_MR00_PROBE,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00.json,0.5347222222222222,0.5339130434782609,0.5347222222222222,0.5556037808641976
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,SSL,A4-C3-MULTI-PROB-AVG,C3,0,REUSED_PREDECESSOR_MR00_PROBE,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00.json,0.5069444444444444,0.40747609388583017,0.5069444444444444,0.562403549382716
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,SSL,A4-C3-MULTI-PROB-AVG,C3,0,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,0.5104166666666667,0.510363537710255,0.5104166666666666,0.4790702160493827
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,SSL,A4-C3-MULTI-PROB-AVG,C3,1,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.48529128086419754
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,SSL,A4-C3-MULTI-PROB-AVG,C3,2,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,0.4930555555555556,0.4888899693684057,0.4930555555555556,0.4832658179012346
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,SSL,A4-C3-MULTI-PROB-AVG,C3,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01.json,0.5659722222222222,0.526658339359674,0.5659722222222222,0.5595100308641976
P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,SSL,A4-C3-MULTI-PROB-AVG,C3,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02.json,0.4930555555555556,0.4381914381914382,0.4930555555555556,0.5481288580246914
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR01,Lee2019_MI,FULL_TRAIN,FULL,NEURAL,A4-C1-LONG-3P5S,C1,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR01.json,0.7583333333333333,0.7580369285708326,0.7583333333333333,0.8208888888888889
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR02,Lee2019_MI,FULL_TRAIN,FULL,NEURAL,A4-C1-LONG-3P5S,C1,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR02.json,0.7666666666666666,0.7666433309997667,0.7666666666666667,0.8354444444444444
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,NEURAL,A4-C1-LONG-3P5S,C1,0,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,0.6233333333333333,0.6121237085092507,0.6233333333333333,0.6533666666666667
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,NEURAL,A4-C1-LONG-3P5S,C1,1,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,0.5966666666666667,0.5826386892785282,0.5966666666666667,0.6645666666666667
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,NEURAL,A4-C1-LONG-3P5S,C1,2,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,0.5833333333333333,0.581655306284095,0.5833333333333334,0.6025444444444444
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,NEURAL,A4-C1-LONG-3P5S,C1,0,REUSED_PREDECESSOR_MR00_PROBE,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00.json,0.5383333333333333,0.46121353384921115,0.5383333333333333,0.5877444444444445
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,NEURAL,A4-C1-LONG-3P5S,C1,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01.json,0.5016666666666667,0.3979845569951577,0.5016666666666667,0.5746777777777778
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,NEURAL,A4-C1-LONG-3P5S,C1,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02.json,0.51,0.4683159722222222,0.51,0.5292666666666667
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,NEURAL,A4-C1-LONG-3P5S,C1,0,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,0.675,0.6741301084283323,0.675,0.7392222222222222
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,NEURAL,A4-C1-LONG-3P5S,C1,1,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,0.7033333333333334,0.7030660928168685,0.7033333333333334,0.7750666666666668
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,NEURAL,A4-C1-LONG-3P5S,C1,2,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,0.74,0.7375475274509584,0.74,0.8242555555555555
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,NEURAL,A4-C1-LONG-3P5S,C1,0,REUSED_PREDECESSOR_MR00_PROBE,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00.json,0.5183333333333333,0.3971610247567263,0.5183333333333333,0.5644444444444445
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,NEURAL,A4-C1-LONG-3P5S,C1,0,REUSED_PREDECESSOR_MR00_PROBE,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00.json,0.5166666666666666,0.5055413469735721,0.5166666666666667,0.5318611111111111
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C1-LONG-3P5S,C1,0,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,0.6083333333333334,0.6006921336350326,0.6083333333333333,0.6655722222222222
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C1-LONG-3P5S,C1,1,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,0.5633333333333334,0.546377949120458,0.5633333333333334,0.5763333333333334
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C1-LONG-3P5S,C1,2,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,0.5766666666666667,0.5066747808522485,0.5766666666666667,0.6432111111111111
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,NEURAL,A4-C1-LONG-3P5S,C1,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01.json,0.5183333333333333,0.44584881963241946,0.5183333333333333,0.5822777777777779
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,NEURAL,A4-C1-LONG-3P5S,C1,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02.json,0.5283333333333333,0.4558372511128417,0.5283333333333333,0.5667555555555556
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01,Lee2019_MI,FULL_TRAIN,FULL,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01.json,0.7416666666666667,0.7411424801890495,0.7416666666666667,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02,Lee2019_MI,FULL_TRAIN,FULL,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02.json,0.77,0.769792813532179,0.77,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,0,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,0.5466666666666666,0.5277777777777778,0.5466666666666666,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,1,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,0.5683333333333334,0.5207830294283626,0.5683333333333334,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,2,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,0.575,0.5550657077799523,0.575,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,0,REUSED_PREDECESSOR_MR00_PROBE,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00.json,0.5233333333333333,0.43953804347826086,0.5233333333333333,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01.json,0.545,0.5067914040787568,0.545,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02.json,0.48833333333333334,0.44863340706838806,0.48833333333333334,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,0,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,0.6383333333333334,0.6319528266418664,0.6383333333333333,
